lat,lon,name,address,station_id,parking_hoop,parking_type,contact_phone,vehicle_capacity,is_charging_station,rental_uris.ios,rental_uris.web,rental_uris.android
34.761669146282,135.41693866253,塚口本町緑地,兵庫県尼崎市塚口本町４丁目８,5375,False,street_parking,+8105038218282,5,False,https://www.hellocycling.jp/app/port/detail/5375?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5375?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5375?referrer=odpt
34.749269022765,135.43839901686,あまがさき・ひと咲きプラザ,兵庫県尼崎市若王寺2丁目18番4号,5376,False,street_parking,+8105038218282,7,False,https://www.hellocycling.jp/app/port/detail/5376?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5376?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5376?referrer=odpt
35.7762683,139.7906255,西新井駅西口,東京都足立区西新井栄町2-2,5377,False,street_parking,+8105038218282,58,False,https://www.hellocycling.jp/app/port/detail/5377?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5377?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5377?referrer=odpt
35.5627975,139.5722712,神奈川中央住宅(株) ラカーサ横浜/グランドール横浜,神奈川県横浜市都筑区中川1-16-6,5379,False,street_parking,+8105038218282,6,False,https://www.hellocycling.jp/app/port/detail/5379?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5379?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5379?referrer=odpt
35.7668475,139.6219847,アコレ 白子1丁目店,埼玉県和光市白子1-1-19,5380,False,street_parking,+8105038218282,4,False,https://www.hellocycling.jp/app/port/detail/5380?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5380?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5380?referrer=odpt
35.5100827,139.5690254,ローソン　鴨居駅東店,神奈川県横浜市緑区鴨居3-1-9,5381,False,street_parking,+8105038218282,8,False,https://www.hellocycling.jp/app/port/detail/5381?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5381?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5381?referrer=odpt
35.009943,138.459305,イオン 清水店,静岡県静岡市清水区上原1-6-16,5400,False,street_parking,+8105038218282,12,False,https://www.hellocycling.jp/app/port/detail/5400?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5400?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5400?referrer=odpt
35.713613,139.701169,高田馬場3丁目ヒルズ(高田馬場駅近辺),東京都新宿区高田馬場3-12-27,5402,False,street_parking,+8105038218282,30,False,https://www.hellocycling.jp/app/port/detail/5402?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5402?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5402?referrer=odpt
34.941229633064,135.70310086012,朝堂院公園,京都府向日市鶏冠井町山畑,5403,False,street_parking,+8105038218282,4,False,https://www.hellocycling.jp/app/port/detail/5403?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5403?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5403?referrer=odpt
34.956839015701,135.70959717035,向日市観光交流センターまちてらすMUKO,京都府向日市寺戸町瓜生22番の1,5404,False,street_parking,+8105038218282,7,False,https://www.hellocycling.jp/app/port/detail/5404?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5404?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5404?referrer=odpt
34.95586296678,135.70136010647,三番屋本店,京都府向日市寺戸町向畑11-1,5405,False,street_parking,+8105038218282,4,False,https://www.hellocycling.jp/app/port/detail/5405?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5405?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5405?referrer=odpt
39.702901,141.138866,盛岡駅前地下駐輪場,岩手県盛岡市盛岡駅前通11-11,5407,False,street_parking,+8105038218282,13,False,https://www.hellocycling.jp/app/port/detail/5407?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5407?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5407?referrer=odpt
39.702132,141.1543075,盛岡市役所駐輪場,岩手県盛岡市12-2,5408,False,street_parking,+8105038218282,10,False,https://www.hellocycling.jp/app/port/detail/5408?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5408?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5408?referrer=odpt
